tweet_avatar,tweet_id,url,query,text,username,fullname,timestamp,language,in_reply_to,replies,retweets,quotes,images,likes,banner_image,total_tweets,num_following,num_followers,total_likes,tweet_links,tweet_hashtags,tweet_mentions
https://pbs.twimg.com/profile_images/1658533342252515328/inhhn7iy_400x400.jpg,1715925039433003312,https://twitter.com/RenoldRinaldi/status/1715925039433003312,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Disiplin Fiskal: Rasio utang lebih dari 60% dari APBN. Disiplin Moneter: Suku Bunga bisa diatur sesuka hati. Cetak Uang, dll.

Gitu ya, Romo?",@RenoldRinaldi,Pencoret Dinding,2023-10-22 02:56:00+00:00,,['@Aswicahyono'],0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1598573955513692160/leorpOyo_400x400.jpg,1715923464459256188,https://twitter.com/Bisniscom/status/1715923464459256188,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"BI Kerek Suku Bunga Acuan, Pengusaha Berharap Rupiah Dapat Menguat ekonomi.bisnis.com/read/2023…",@Bisniscom,Bisnis.com,2023-10-22 02:50:00+00:00,,[],1,0,1,[],1,,,,,,['https://ekonomi.bisnis.com/read/20231022/9/1706610/bi-kerek-suku-bunga-acuan-pengusaha-berharap-rupiah-dapat-menguat?utm_source=dlvr.it&utm_medium=twitter'],[],[]
https://pbs.twimg.com/profile_images/1214202830547910656/_iJM764w_400x400.jpg,1714909691661447272,https://twitter.com/BigAlphaID/status/1714909691661447272,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,[BREAKING] Bank Indonesia menaikkan suku bunga acuan ke 6%.,@BigAlphaID,Big Alpha,2023-10-19 07:41:00+00:00,,[],159,656,368,[],1619,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1563483283853193217/oXrbi38Q_400x400.png,1715879407049695426,https://twitter.com/hfmnesia/status/1715879407049695426,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"#EURUSD  : Menanti Kebijakan Suku Bunga ECB analysis.hfm.com/id/740907/ via @HF Analysis 
#ECB #sukubunga",@hfmnesia,HFM'nesia,2023-10-21 23:55:00+00:00,,[],0,0,0,[],0,,,,,,['https://analysis.hfm.com/id/740907/'],"['#EURUSD', '#ECB', '#sukubunga']",['hf']
https://pbs.twimg.com/profile_images/1714652001307676672/_r0AQNa1_400x400.jpg,1715608895841034299,https://twitter.com/timothyronald22/status/1715608895841034299,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Muncul di browse youtube gua video finfluencer ber title ""Suku bunga OTW turun lakuin ini sekarang!"" Langsung mikir emang ini manusia udah  goblok bawaan lahir kayaknya.",@timothyronald22,Timothy Ronald,2023-10-21 06:00:00+00:00,,[],45,10,5,[],160,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1714652001307676672/_r0AQNa1_400x400.jpg,1715607882300059811,https://twitter.com/timothyronald22/status/1715607882300059811,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Koreksi sedikit pun di pucuk gua sikat lagi kenapa? Udah gak ada orang dengan akal sehat yang mau beli us debt, lalu suku bunga akan terus naik (biasanya risk aset turun) tapi bitcoin tidak. 

Ini menandakan market sudah membedekan antara bitcoin dan saham tech sejak larry fink berkata bitcoin adalah flight to quality. 

Satu satunya jalan yang tersedia untuk keluar dari inflasi dan monetary expansion hanya ini, dan gua berani bet semua harta gua di exit ini.",@timothyronald22,Timothy Ronald,2023-10-21 05:56:00+00:00,,[],31,17,2,['https://pbs.twimg.com/media/F88QRd-aoAEyVeu.jpg?format=jpg&name=medium'],193,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1610221753820909569/DJ35iCsC_400x400.jpg,1715795534257197239,https://twitter.com/alim_amarullah/status/1715795534257197239,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,Suku bunga naik jd 6%,@alim_amarullah,ꦲꦭꦶꦩ꧀​ ツ,2023-10-21 18:21:00+00:00,,['@PNS_Garis_Lucu'],0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/931398540097671168/wiAf3nRo_400x400.jpg,1715768085834354969,https://twitter.com/mandymeng27/status/1715768085834354969,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Perang Israel-Palestina telah menyebabkan sedikit kenaikan harga minyak, yang tidak kondusif bagi penurunan inflasi.Federal Reserve punya alasan lain untuk menaikkan suku bunga.#sahampemula #sahamprofit #tradingsaham #sahamonline #sahamamerika #infosaham #sahamprofit #sahamus",@mandymeng27,Broker_inBAND,2023-10-21 16:32:00+00:00,,[],0,0,0,[],0,,,,,,[],"['#sahampemula', '#sahamprofit', '#tradingsaham', '#sahamonline', '#sahamamerika', '#infosaham', '#sahamprofit', '#sahamus']",[]
https://pbs.twimg.com/profile_images/1482893663495933952/bvlHYnTQ_400x400.jpg,1715163170061553979,https://twitter.com/saptaipb/status/1715163170061553979,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Terkait Suku bunga naik gw jelasin dikitttt aja,
Tujuan nya Buat nurunin inflasi,

Nabung dapat rate tinggi,
Mau ngutang rate juga tinggi,

Akhirnya kita mikir, nnti dulu deh ngutang2, mending nabung dulu,

Akhirnya daya beli menurun,
Permintaan turun,
Harga stabil lagi",@saptaipb,sapte,2023-10-20 00:29:00+00:00,,[],7,34,1,[],135,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1358762977428574212/AJMP0EiH_400x400.jpg,1715757900625244329,https://twitter.com/detikfinance/status/1715757900625244329,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Kenaikan suku bunga BI identik berdampak terhadap kenaikan bunga kredit perbankan, termasuk KPR, hingga bisa berujung ke peningkatan harga produk dan jasa. finance.detik.com/moneter/d-…",@detikfinance,DetikFinance,2023-10-21 15:52:00+00:00,,[],0,0,0,[],0,,,,,,['https://finance.detik.com/moneter/d-6994213/sederet-dampak-naiknya-bunga-acuan-bi?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikfinance&utm_source=Twitter#Echobox=1697895391'],[],[]
https://pbs.twimg.com/profile_images/1696183505171144704/qP-FxGfl_400x400.jpg,1715756365673803794,https://twitter.com/BuzzerRp_/status/1715756365673803794,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Done, menaikan suku bunga.
Its predictable, pak!🤣",@BuzzerRp_,Fayzzz,2023-10-21 15:46:00+00:00,,[],0,0,0,['https://pbs.twimg.com/media/F8-XUUUaIAAw8BZ.jpg?format=jpg&name=medium'],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1662499820140130304/o6KZ4EMj_400x400.jpg,1715750449993933071,https://twitter.com/anniesbaswedan/status/1715750449993933071,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Kenaikan Suku Bunga Menekan Sejumlah Sektor, Begini Rekomendasi Saham dari Analis dlvr.it/Sxm18N",@anniesbaswedan,Aniesbansedanquote,2023-10-21 15:22:00+00:00,,[],0,0,0,[],0,,,,,,['http://dlvr.it/Sxm18N'],[],[]
https://pbs.twimg.com/profile_images/1643758413367873542/d9XAmfmY_400x400.jpg,1715743875288166405,https://twitter.com/ilhamiasnawi/status/1715743875288166405,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Suku Bunga Naik, Daya Beli Masyarakat Berpotensi Turun ekonomi.republika.co.id/beri…",@ilhamiasnawi,Ilhami Asnawi,2023-10-21 14:56:00+00:00,,[],0,0,0,[],0,,,,,,['https://ekonomi.republika.co.id/berita/s2voig502/suku-bunga-naik-daya-beli-masyarakat-berpotensi-turun'],[],[]
https://pbs.twimg.com/profile_images/1713733135664656384/wbaiZLv9_400x400.jpg,1715727702391762970,https://twitter.com/yagyaaseni/status/1715727702391762970,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,Menggadaikan cinta emang laku berapa ya? Ada pengaruh suku bunga dan inflasi gak?,@yagyaaseni,Has,2023-10-21 13:52:00+00:00,,[],1,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1657306468457279488/XRJvXSj1_400x400.jpg,1715726998239384019,https://twitter.com/snaim247/status/1715726998239384019,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Awk pun bagi la cdgn jugak. Dia 3 ja cara, naik suku bunga, masuk campur, buat tak tau. Jgn pilih yg ketiga jugak. Koman la kalau jd pembangang pun. Silap2,  pembangkang, kalau tak dak alternatif jugak.",@snaim247,すふやん s.f.y.a.n s.ü.f.y.a.n سفيان,2023-10-21 13:49:00+00:00,,['@SinarOnline'],0,0,0,[],1,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1709636484196712448/W6EVMj56_400x400.jpg,1715712108976017646,https://twitter.com/pakmatsu/status/1715712108976017646,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"BI baru naikin suku bunga acuan ke angka 6%, saranku nanti aja bang. Kondisi skrg masih fluktuatif, 2-3 bulan kedepan lah baru jual atau sehabis pilpres pasti banyak gejolak",@pakmatsu,GOLD/EXP LANE.,2023-10-21 12:50:00+00:00,,"['@BKTLHM', '@kegblgnunfaedh']",0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1708145948847931392/RDN6A926_400x400.jpg,1715705305575854550,https://twitter.com/xxauruss/status/1715705305575854550,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,Bedaa dii suku bunga sama gratisan top up sama transfer,@xxauruss,Zirano,2023-10-21 12:23:00+00:00,,"['@cyhnzy', '@ayinhet']",0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1707893697252302848/CFHcir-u_400x400.jpg,1715701089113362870,https://twitter.com/Nuswantara99/status/1715701089113362870,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Maaf kalau saya pribadi masa saya untuk mengabdikan diri membela Jokowi sudah berakhir, kecewa dengan cara yang tidak elegan dan kurang ada tata kromo, Jawi itu terkenal dengan suku beradab luhur, jadi bentuk kekecewaan saya ya saya ga akan mendukung/membela lagi.",@Nuswantara99,Mas Blangkon ArjunA 龙火,2023-10-21 12:06:00+00:00,,"['@Bambangmulyonoo', '@islah_bahrawi', '@stingErz23', '@Bunga_JyKesuma']",0,0,0,[],1,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/378800000856168140/ad49e746fadde44ae721cf4ad17cd1a5_400x400.jpeg,1715699548641968350,https://twitter.com/ProperNET/status/1715699548641968350,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Suku Bunga Acuan BI Naik, Siap-Siap KPR Melambung Tinggi dlvr.it/Sxlh9x",@ProperNET,Berita Properti,2023-10-21 12:00:00+00:00,,[],0,0,0,[],0,,,,,,['http://dlvr.it/Sxlh9x'],[],[]
https://pbs.twimg.com/profile_images/1644248725907456000/ymMmzUK1_400x400.jpg,1715564233688318314,https://twitter.com/Stev3n_Peg3l/status/1715564233688318314,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Tinggal masalah waktu dollar tembus 16000, bila sebatas menaikan suku bunga acuan tanpa ada kebijakan dengan formula yg tepat, karena iklim ekonomi global sedang tak menentu ditambah konflik rusia-ukraina, israel-palestina🤨",@Stev3n_Peg3l,Stev3n_Peg3l,2023-10-21 03:02:00+00:00,,[],1,4,1,['https://pbs.twimg.com/media/F87olClbQAAtC7K.jpg?format=jpg&name=medium'],9,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1709017417501028352/nLrXzV35_400x400.jpg,1715688240043507900,https://twitter.com/ngomonginsaham_/status/1715688240043507900,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Simplenya gini kalo menurut gw:

Suku Bunga ⬆️, maka:

- Yield Obligasi ⬆️
- Nilai/Harga obligasi ⬇️
- IHSG cenderung ⬇️
- Deposito ⬆️

Ada lagi dampak yang lain?",@ngomonginsaham_,Ilham | Ngomongin Saham 101,2023-10-21 11:15:00+00:00,,[],0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1243836876529659904/mzONpS42_400x400.jpg,1715671399078207531,https://twitter.com/validnewsid/status/1715671399078207531,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Kinerja perbankan lebih dipengaruhi kebijakan suku bunga dan prospek pertumbuhan ekonomi ke depan, daripada pemilu 2024. validnews.id/ekonomi/bukan-p…",@validnewsid,Validnews Indonesia,2023-10-21 10:08:00+00:00,,[],0,0,0,[],0,,,,,,['https://www.validnews.id/ekonomi/bukan-pemilu-ini-yang-mempengaruhi-kinerja-saham-perbankan?utm_source=dlvr.it&utm_medium=twitter'],[],[]
https://pbs.twimg.com/profile_images/1230852325712875521/-g_evApf_400x400.jpg,1715667375767670842,https://twitter.com/nyaricerita/status/1715667375767670842,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Itu mah udah ada sekarang juga. Cuman masalahnya, ketika kpr berjalan, suku bunga akan dinamis. Yg tadinya misalnya cicilan Rp2 juta, di tahun ke-3 bisa jadi 2,5. Nanti naik lagi.
Dan yg kita bayar di masa awal cicilan itu mostly bunganya dulu, bukan utang pokoknya",@nyaricerita,Ceritanya,2023-10-21 09:52:00+00:00,,"['@dhitahc', '@NarasiNewsroom']",2,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1708906830842482688/XV0Zo1et_400x400.jpg,1715666734156488890,https://twitter.com/dhitahc/status/1715666734156488890,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,Bukan suku bunga sih... tp mayanlah,@dhitahc,Riang Senja,2023-10-21 09:49:00+00:00,,"['@nyaricerita', '@NarasiNewsroom']",1,0,0,['https://pbs.twimg.com/media/F89FzUdawAAlQPj.jpg?format=jpg&name=medium'],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1480446141120454656/Zjj4ahes_400x400.jpg,1715665914006495274,https://twitter.com/isvaramandala/status/1715665914006495274,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"11/ Selain itu, dengan tingkat suku bunga yang rendah, Dolar AS mungkin tidak lagi menarik sebagai aset berbunga tinggi, yang dapat mempengaruhi investor internasional yang mencari keuntungan.",@isvaramandala,Isvara Mandala,2023-10-21 09:46:00+00:00,,[],1,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1480446141120454656/Zjj4ahes_400x400.jpg,1715665909589926062,https://twitter.com/isvaramandala/status/1715665909589926062,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"9/ Sekarang, mari kita bicara tentang dampak resesi pada #DolarAS. Selama resesi, bank sentral sering mengambil langkah-langkah untuk merangsang ekonomi, termasuk pemangkasan suku bunga dan pencetakan uang.",@isvaramandala,Isvara Mandala,2023-10-21 09:46:00+00:00,,[],1,0,0,[],0,,,,,,[],['#DolarAS'],[]
https://pbs.twimg.com/profile_images/1444907760588509186/mFQRVaQc_400x400.jpg,1715664042524877181,https://twitter.com/CryptonewsIna/status/1715664042524877181,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"#Tesla pertahankan #investasi #Bitcoin senilai $184 juta di kuartal ketiga. Musk percaya, Bitcoin punya masa depan cerah meski suku bunga tinggi

Selengkapnya : bitcoinnews.co.id/tesla-pert…",@CryptonewsIna,CryptoNews.co.id,2023-10-21 09:39:00+00:00,,[],0,0,0,[],1,,,,,,['https://www.bitcoinnews.co.id/tesla-pertahankan-bitcoin-miliknya-karena-elon-musk-khawatir-suku-bunga-naik/'],"['#Tesla', '#investasi', '#Bitcoin']",[]
https://pbs.twimg.com/profile_images/1480446141120454656/Zjj4ahes_400x400.jpg,1715661291858366753,https://twitter.com/isvaramandala/status/1715661291858366753,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"3/ 📈 Suku bunga adalah biaya yang harus dibayar ketika kita meminjam uang dan imbalan yang kita terima ketika menabung di bank. Pada umumnya, suku bunga rendah mendorong lebih banyak orang untuk berinvestasi dalam aset seperti Bitcoin yang dapat memberikan keuntungan lebih besar",@isvaramandala,Isvara Mandala,2023-10-21 09:28:00+00:00,,[],1,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1480446141120454656/Zjj4ahes_400x400.jpg,1715661285818564955,https://twitter.com/isvaramandala/status/1715661285818564955,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Bitcoin, Dolar, Inflasi, Suku Bunga, dan Resesi: Bagaimana Semuanya Berhubungan? 🌐💰📉",@isvaramandala,Isvara Mandala,2023-10-21 09:28:00+00:00,,[],1,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1689462631487201280/GWZqZiHD_400x400.jpg,1714924726844563685,https://twitter.com/AnthonyBudiawan/status/1714924726844563685,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Kurs rupiah anjlok, cadangan devisa merosot dari USD144,2 miliar (04/23) menjadi USD134,9 miliar (09/23). Intervensi tidak efektif. BI akhirnya “menyerah” juga, suku bunga BI naik menjadi 6 persen. Tapi pasar belum tenang. Yang pasti, korporasi was-was!

m.antaranews.com/amp/berita/…",@AnthonyBudiawan,Anthony Budiawan,2023-10-19 08:41:00+00:00,,[],1,98,4,[],169,,,,,,['https://m.antaranews.com/amp/berita/3781584/bi-naikkan-suku-bunga-025-bps-jadi-600-persen'],[],[]
https://pbs.twimg.com/profile_images/1598573955513692160/leorpOyo_400x400.jpg,1715646931702329718,https://twitter.com/Bisniscom/status/1715646931702329718,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"BI Rate Naik ke 6%, Begini Kondisi Suku Bunga Kredit Baru Perbankan finansial.bisnis.com/read/20…",@Bisniscom,Bisnis.com,2023-10-21 08:31:00+00:00,,[],0,0,0,[],0,,,,,,['https://finansial.bisnis.com/read/20231021/90/1706512/bi-rate-naik-ke-6-begini-kondisi-suku-bunga-kredit-baru-perbankan?utm_source=dlvr.it&utm_medium=twitter'],[],[]
https://pbs.twimg.com/profile_images/1273531651423744001/P-HTilFe_400x400.jpg,1714914905722335691,https://twitter.com/bank_indonesia/status/1714914905722335691,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"6. Pendalaman kebijakan transparansi Suku Bunga Dasar Kredit (SBDK) dengan fokus pada suku bunga kredit per sektor ekonomi.
7. Percepatan digitalisasi sistem pembayaran utk efisiensi transaksi & perluasan ekosistem Ekonomi Keuangan Digital melalui:",@bank_indonesia,Bank Indonesia,2023-10-19 08:02:00+00:00,,[],1,43,1,[],40,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1273531651423744001/P-HTilFe_400x400.jpg,1714909621134278768,https://twitter.com/bank_indonesia/status/1714909621134278768,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Merespons perkembangan tsb, Rapat Dewan Gubernur (RDG) Bank Indonesia pada 18 & 19 Oktober 2023 memutuskan untuk menaikkan BI 7-Day Reverse Repo Rate (BI7DRR) menjadi 6,00%, suku bunga Deposit Facility menjadi 5,25%, dan suku bunga Lending Facility menjadi 6,75%. #RDGBI",@bank_indonesia,Bank Indonesia,2023-10-19 07:41:00+00:00,,[],1,48,12,['https://pbs.twimg.com/media/F8yVMTvaEAAXQX9.jpg?format=jpg&name=medium'],49,,,,,,[],['#RDGBI'],[]
https://pbs.twimg.com/profile_images/1273531651423744001/P-HTilFe_400x400.jpg,1714904439944003684,https://twitter.com/bank_indonesia/status/1714904439944003684,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"BI terus melakukan inovasi utk meningkatkan efektivitas kebijakan moneter dlm memastikan inflasi terkendali & nilai tukar Rupiah ttp stabil. Kebijakan suku bunga diperkuat dgn penerbitan instrumen moneter SRBI yg pro-market, dlm rangka memperkuat upaya pendalaman pasar uang.",@bank_indonesia,Bank Indonesia,2023-10-19 07:20:00+00:00,,[],1,21,0,[],17,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1149210409473196032/X2Vt_Z9l_400x400.png,1715645998264095010,https://twitter.com/InvestorID/status/1715645998264095010,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Pengamat Ekonomi dari Universitas Muhammadiyah Bengkulu, Surya Vandiantara, mengatakan bahwa bantuan permodalan pertanian dengan suku bunga investor.id/business/343774/…",@InvestorID,Investor Daily,2023-10-21 08:27:00+00:00,,[],0,0,0,[],1,,,,,,['https://investor.id/business/343774/ekonom-bantuan-modal-pertanian-upaya-dorong-pertumbuhan-ekonomi?utm_source=dlvr.it&utm_medium=twitter'],[],[]
https://pbs.twimg.com/profile_images/1161797946125328390/YNCkNnM5_400x400.jpg,1715634199787639127,https://twitter.com/id3buruk/status/1715634199787639127,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"6/ Program #AMIN
1️⃣ SEKTOR KEUANGAN: Meningkatkan fungsi intermediari Bank BUMN menuju suku bunga kredit yg kompetitif
2️⃣ HILIRISASI & INDUSTRIALISASI: Mendorong investasi BUMN pada sektor industri strategis berbasis teknologi, pertahanan, transport, biomedika, telco & kelautan",@id3buruk,#,2023-10-21 07:40:00+00:00,,[],1,0,0,[],0,,,,,,[],['#AMIN'],[]
https://pbs.twimg.com/profile_images/1400348185059467266/avV5WftG_400x400.jpg,1715628875676610742,https://twitter.com/bisnisindo_id/status/1715628875676610742,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,Menerka Imbas Kenaikan Suku Bunga BI terhadap Penjualan Rumah bisnisindonesia.id/article/m…,@bisnisindo_id,BisnisIndonesia.id,2023-10-21 07:19:00+00:00,,[],0,0,0,[],0,,,,,,['https://bisnisindonesia.id/article/menerka-imbas-kenaikan-suku-bunga-bi-terhadap-penjualan-rumah?utm_source=dlvr.it&utm_medium=twitter'],[],[]
https://pbs.twimg.com/profile_images/1273531651423744001/P-HTilFe_400x400.jpg,1714447345386188839,https://twitter.com/bank_indonesia/status/1714447345386188839,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"#SobatRupiah sedang mencari referensi untuk mengatur rencana investasi dan kredit di masa depan? Yuk, update perkembangan suku bunga acuan Bank Indonesia di bulan Oktober agar bisa semakin #BeriMakna untuk pertumbuhan ekonomi nasional!",@bank_indonesia,Bank Indonesia,2023-10-18 01:04:00+00:00,,[],11,107,2,['https://pbs.twimg.com/media/F8rwxenbMAAL64o.jpg?format=jpg&name=medium'],104,,,,,,[],"['#SobatRupiah', '#BeriMakna']",[]
https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,1715620209120424329,https://twitter.com/And__S123__/status/1715620209120424329,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Ini KPR Rumah di daerah mana, Bu?   

Lalu sekarang suku bunga naik ke 6%, apakah akan mempengaruhi cicilan?",@And__S123__,@And__S123__,2023-10-21 06:45:00+00:00,,"['@aeermineral', '@makeusoo', '@tanyakanrl']",0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/534971866033577984/zfQ7DI0G_400x400.png,1715620122306687000,https://twitter.com/dotsolutionnet/status/1715620122306687000,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Berita Pilihan, 20 Okto 2023
1. Teka-Teki Cawapres Prabowo, Pilih Gibran, Erick Thohir atau Khofifah.
4. Penyaluran Kredit Diramal Melandai Usai BI Kerek Suku Bunga Acuan.
7. Terbukti, Ternyata Israel Pelaku Serangan Udara ke RS Al-Ahli Baptis dan Gereja Ortodoks
#berita #kliping",@dotsolutionnet,media monitoring,2023-10-21 06:44:00+00:00,,[],0,0,0,['https://pbs.twimg.com/media/F88bZ7gb0AAZLq8.jpg?format=jpg&name=medium'],0,,,,,,[],"['#berita', '#kliping']",[]
https://abs.twimg.com/sticky/default_profile_images/default_profile_400x400.png,1715619695368503739,https://twitter.com/And__S123__/status/1715619695368503739,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Ini KPR Rumah di daerah mana, Bu? 

Lalu sekarang suku bunga naik ke 6%, apakah akan mempengaruhi cicilan?",@And__S123__,@And__S123__,2023-10-21 06:43:00+00:00,,"['@Wavymessy', '@makeusoo', '@tanyakanrl']",0,0,0,[],0,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/534971866033577984/zfQ7DI0G_400x400.png,1715619031200522399,https://twitter.com/dotsolutionnet/status/1715619031200522399,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Top Isu, 20 Oktober 2023
1. Siapa Bakal Cawapres Prabowo?
2. Polda Metro Jaya Kembali Panggil Firli Bahuri
3. Apakah Gibran Maju Jadi Cawapres ?
4. Kenaikan Suku Bunga BI
7. RS Al Ahli Baptis dan Gereja Ortodoksdi Bom Israel
8. Peringatan Hari Santri Nasional
#issue #isu #kliping",@dotsolutionnet,media monitoring,2023-10-21 06:40:00+00:00,,[],0,0,0,['https://pbs.twimg.com/media/F88aaSabkAAaVlN.jpg?format=jpg&name=medium'],0,,,,,,[],"['#issue', '#isu', '#kliping']",[]
https://pbs.twimg.com/profile_images/1714652001307676672/_r0AQNa1_400x400.jpg,1715614442472542453,https://twitter.com/timothyronald22/status/1715614442472542453,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,cek suku bunga acuan brp skrg,@timothyronald22,Timothy Ronald,2023-10-21 06:22:00+00:00,,['@ynik5'],0,0,0,[],7,,,,,,[],[],[]
https://pbs.twimg.com/profile_images/1356082199058030593/sjYW0dPM_400x400.jpg,1715601893291106636,https://twitter.com/ZakariaMujib/status/1715601893291106636,https://twitter.com/search?q=suku%20bunga%20include%3Anativeretweets%20since%3A2023-10-19&src=typed_query,"Setau saya, yang nentuin suku bunga bukan presiden tapi orang BI",@ZakariaMujib,Zaka,2023-10-21 05:32:00+00:00,,"['@nyaricerita', '@NarasiNewsroom']",1,0,0,[],0,,,,,,[],[],[]
